Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
MW-104,2277722.344848,10431873.339924,6611.260000,12,1,245,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6607.442000,5259.000000
MW-104,2277722.344848,10431873.339924,6610.650000,12,1,245,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6607.442000,5709.000000
MW-104,2277722.344848,10431873.339924,6611.320000,12,1,245,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6607.442000,5983.000000
MW-104,2277722.344848,10431873.339924,6611.050000,12,1,245,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6607.442000,6284.000000
MW-105,2276340.268814,10430608.651752,6551.180000,12,1,244,52,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6489.283500,4883.000000
MW-105,2276340.268814,10430608.651752,6550.470000,12,1,244,52,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6489.283500,5259.000000
MW-105,2276340.268814,10430608.651752,6551.130000,12,1,244,52,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6489.283500,5708.000000
MW-105,2276340.268814,10430608.651752,6551.590000,12,1,244,52,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6489.283500,5983.000000
MW-105,2276340.268814,10430608.651752,6550.900000,12,1,244,52,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6489.283500,6284.000000
MW-107D,2269015.938723,10435770.780843,6461.560000,12,1,155,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.519500,4881.000000
MW-107D,2269015.938723,10435770.780843,6462.210000,12,1,155,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.519500,5306.000000
MW-107D,2269015.938723,10435770.780843,6462.420000,12,1,155,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.519500,5707.000000
MW-107D,2269015.938723,10435770.780843,6462.820000,12,1,155,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.519500,6094.000000
MW-107D,2269015.938723,10435770.780843,6462.770000,12,1,155,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.519500,6352.000000
MW-107S,2269035.082500,10435759.336831,6461.400000,12,1,156,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.490500,4881.000000
MW-107S,2269035.082500,10435759.336831,6462.150000,12,1,156,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.490500,5306.000000
MW-107S,2269035.082500,10435759.336831,6462.380000,12,1,156,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.490500,5708.000000
MW-107S,2269035.082500,10435759.336831,6462.640000,12,1,156,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.490500,6094.000000
MW-107S,2269035.082500,10435759.336831,6462.690000,12,1,156,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6341.490500,6352.000000
MW-108,2270074.104457,10436365.050174,6495.800000,12,1,159,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6353.957000,4881.000000
MW-108,2270074.104457,10436365.050174,6495.500000,12,1,159,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6353.957000,5305.000000
MW-108,2270074.104457,10436365.050174,6492.030000,12,1,159,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6353.957000,5707.000000
MW-108,2270074.104457,10436365.050174,6496.930000,12,1,159,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6353.957000,6094.000000
MW-108,2270074.104457,10436365.050174,6491.980000,12,1,159,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6353.957000,6352.000000
MW-109,2272736.056364,10436055.869256,6537.380000,12,1,180,65,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6530.257000,4883.000000
MW-109,2272736.056364,10436055.869256,6537.100000,12,1,180,65,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6530.257000,5259.000000
MW-109,2272736.056364,10436055.869256,6537.220000,12,1,180,65,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6530.257000,5708.000000
MW-109,2272736.056364,10436055.869256,6536.970000,12,1,180,65,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6530.257000,5986.000000
MW-109,2272736.056364,10436055.869256,6536.950000,12,1,180,65,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6530.257000,6284.000000
MW-112,2271690.839421,10433902.035640,6496.930000,12,1,188,43,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6385.774000,4882.000000
MW-112,2271690.839421,10433902.035640,6498.200000,12,1,188,43,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6385.774000,5259.000000
MW-112,2271690.839421,10433902.035640,6494.870000,12,1,188,43,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6385.774000,5710.000000
MW-112,2271690.839421,10433902.035640,6498.630000,12,1,188,43,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6385.774000,5982.000000
MW-112,2271690.839421,10433902.035640,6497.050000,12,1,188,43,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6385.774000,6282.000000
MW-113,2273219.458068,10433150.586144,6502.300000,12,1,204,48,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6428.064500,4882.000000
MW-113,2273219.458068,10433150.586144,6503.250000,12,1,204,48,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6428.064500,5259.000000
MW-113,2273219.458068,10433150.586144,6502.720000,12,1,204,48,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6428.064500,5711.000000
