Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
MW-13,2276337.015947,10430334.060765,6553.500000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,79807.000000
MW-13,2276337.015947,10430334.060765,6552.900000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,80188.000000
MW-13,2276337.015947,10430334.060765,6552.520000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,80519.000000
MW-13,2276337.015947,10430334.060765,6552.720000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,80860.000000
MW-13,2276337.015947,10430334.060765,6552.450000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,81279.000000
MW-13,2276337.015947,10430334.060765,6550.660000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,81639.000000
MW-13,2276337.015947,10430334.060765,6552.000000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,81967.000000
MW-13,2276337.015947,10430334.060765,6552.620000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,82342.000000
MW-13,2276337.015947,10430334.060765,6551.790000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,82681.000000
MW-13,2276337.015947,10430334.060765,6551.600000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,83029.000000
MW-13,2276337.015947,10430334.060765,6551.090000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,83465.000000
MW-13,2276337.015947,10430334.060765,6550.160000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,83803.000000
MW-13,2276337.015947,10430334.060765,6552.450000,11,1,246,50,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6475.570500,84195.000000
