obsnme,obsval,weight,obgnme,extra
flowhds_usecol:kper:030_name:mw-124_k:8_j:144_k:51,6487.6743,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-124_k:8_j:144_k:51,6487.691,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-129_k:11_j:171_k:55,6489.3706,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-129_k:11_j:171_k:55,6488.037,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-129_k:11_j:171_k:55,6486.9,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-129_k:11_j:171_k:55,6486.1025,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-129_k:11_j:171_k:55,6485.5635,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-129_k:11_j:171_k:55,6485.2075,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-129_k:11_j:171_k:55,6484.9707,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-129_k:11_j:171_k:55,6484.814,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-129_k:11_j:171_k:55,6484.71,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-129_k:11_j:171_k:55,6484.643,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-129_k:11_j:171_k:55,6484.6357,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-129_k:11_j:171_k:55,6484.802,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-129_k:11_j:171_k:55,6485.484,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-129_k:11_j:171_k:55,6485.731,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-129_k:11_j:171_k:55,6485.886,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-129_k:11_j:171_k:55,6486.837,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-129_k:11_j:171_k:55,6487.9033,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-129_k:11_j:171_k:55,6488.1104,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-129_k:11_j:171_k:55,6491.3833,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-129_k:11_j:171_k:55,6493.1284,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-129_k:11_j:171_k:55,6494.0977,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-129_k:11_j:171_k:55,6494.735,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-129_k:11_j:171_k:55,6494.7837,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-129_k:11_j:171_k:55,6494.828,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-129_k:11_j:171_k:55,6494.863,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-129_k:11_j:171_k:55,6494.9014,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-129_k:11_j:171_k:55,6494.944,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-129_k:11_j:171_k:55,6494.9834,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-129_k:11_j:171_k:55,6495.024,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-129_k:11_j:171_k:55,6495.075,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-129_k:11_j:171_k:55,6495.1216,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-129_k:11_j:171_k:55,6495.156,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-13_k:10_j:245_k:49,6533.9834,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-13_k:10_j:245_k:49,6533.046,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-13_k:10_j:245_k:49,6532.2188,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-13_k:10_j:245_k:49,6531.5938,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-13_k:10_j:245_k:49,6531.135,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-13_k:10_j:245_k:49,6530.7793,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-13_k:10_j:245_k:49,6530.4775,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-13_k:10_j:245_k:49,6530.204,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-13_k:10_j:245_k:49,6529.9395,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-13_k:10_j:245_k:49,6529.6763,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-13_k:10_j:245_k:49,6529.445,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-13_k:10_j:245_k:49,6529.3716,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-13_k:10_j:245_k:49,6529.7925,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-13_k:10_j:245_k:49,6529.7563,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-13_k:10_j:245_k:49,6529.5986,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-13_k:10_j:245_k:49,6530.233,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-13_k:10_j:245_k:49,6530.963,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-13_k:10_j:245_k:49,6530.844,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-13_k:10_j:245_k:49,6532.1255,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-13_k:10_j:245_k:49,6533.396,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-13_k:10_j:245_k:49,6534.4663,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-13_k:10_j:245_k:49,6535.3135,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-13_k:10_j:245_k:49,6535.388,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-13_k:10_j:245_k:49,6535.4614,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-13_k:10_j:245_k:49,6535.532,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-13_k:10_j:245_k:49,6535.6016,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-13_k:10_j:245_k:49,6535.6675,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-13_k:10_j:245_k:49,6535.733,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-13_k:10_j:245_k:49,6535.7964,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-13_k:10_j:245_k:49,6535.858,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-13_k:10_j:245_k:49,6535.919,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-13_k:10_j:245_k:49,6535.979,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-130_k:1_j:133_k:56,6480.1953,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-130_k:1_j:133_k:56,6479.2686,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-130_k:1_j:133_k:56,6478.3774,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-130_k:1_j:133_k:56,6477.5815,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-130_k:1_j:133_k:56,6476.8975,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-130_k:1_j:133_k:56,6476.337,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-130_k:1_j:133_k:56,6475.877,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-130_k:1_j:133_k:56,6475.496,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-130_k:1_j:133_k:56,6475.177,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-130_k:1_j:133_k:56,6474.9077,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-130_k:1_j:133_k:56,6474.744,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-130_k:1_j:133_k:56,6474.877,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-130_k:1_j:133_k:56,6475.731,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-130_k:1_j:133_k:56,6475.6104,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-130_k:1_j:133_k:56,6475.527,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-130_k:1_j:133_k:56,6476.728,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-130_k:1_j:133_k:56,6477.677,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-130_k:1_j:133_k:56,6477.4146,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-130_k:1_j:133_k:56,6479.8555,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-130_k:1_j:133_k:56,6480.936,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-130_k:1_j:133_k:56,6481.4634,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-130_k:1_j:133_k:56,6481.8257,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-130_k:1_j:133_k:56,6481.855,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-130_k:1_j:133_k:56,6481.879,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-130_k:1_j:133_k:56,6481.898,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-130_k:1_j:133_k:56,6481.9204,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-130_k:1_j:133_k:56,6481.9478,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-130_k:1_j:133_k:56,6481.9766,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-130_k:1_j:133_k:56,6482.0044,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-130_k:1_j:133_k:56,6482.043,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-130_k:1_j:133_k:56,6482.0786,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-130_k:1_j:133_k:56,6482.1016,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-135_k:10_j:133_k:54,6478.885,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-135_k:10_j:133_k:54,6477.955,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-135_k:10_j:133_k:54,6477.1035,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-135_k:10_j:133_k:54,6476.392,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-135_k:10_j:133_k:54,6475.8257,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-135_k:10_j:133_k:54,6475.3867,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-135_k:10_j:133_k:54,6475.041,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-135_k:10_j:133_k:54,6474.7656,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-135_k:10_j:133_k:54,6474.5493,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-135_k:10_j:133_k:54,6474.37,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-135_k:10_j:133_k:54,6474.2515,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-135_k:10_j:133_k:54,6474.2817,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-135_k:10_j:133_k:54,6474.779,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-135_k:10_j:133_k:54,6474.9644,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-135_k:10_j:133_k:54,6475.0405,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-135_k:10_j:133_k:54,6475.7407,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-135_k:10_j:133_k:54,6476.6343,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-135_k:10_j:133_k:54,6476.821,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-135_k:10_j:133_k:54,6478.9175,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-135_k:10_j:133_k:54,6479.904,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-135_k:10_j:133_k:54,6480.3975,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-135_k:10_j:133_k:54,6480.738,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-135_k:10_j:133_k:54,6480.7607,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-135_k:10_j:133_k:54,6480.785,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-135_k:10_j:133_k:54,6480.7983,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-135_k:10_j:133_k:54,6480.8276,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-135_k:10_j:133_k:54,6480.852,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-135_k:10_j:133_k:54,6480.8804,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-135_k:10_j:133_k:54,6480.9165,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-135_k:10_j:133_k:54,6480.9517,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-135_k:10_j:133_k:54,6480.9854,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-135_k:10_j:133_k:54,6480.998,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-136_k:10_j:178_k:46,6489.5444,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-136_k:10_j:178_k:46,6488.135,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-136_k:10_j:178_k:46,6487.1255,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-136_k:10_j:178_k:46,6486.532,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-136_k:10_j:178_k:46,6486.1924,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-136_k:10_j:178_k:46,6486.006,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-136_k:10_j:178_k:46,6485.9097,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-136_k:10_j:178_k:46,6485.8687,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-136_k:10_j:178_k:46,6485.862,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-136_k:10_j:178_k:46,6485.875,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-136_k:10_j:178_k:46,6485.931,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-136_k:10_j:178_k:46,6486.1367,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-136_k:10_j:178_k:46,6486.8164,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-136_k:10_j:178_k:46,6487.153,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-136_k:10_j:178_k:46,6487.3657,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-136_k:10_j:178_k:46,6488.2695,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-136_k:10_j:178_k:46,6489.347,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-136_k:10_j:178_k:46,6489.668,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-136_k:10_j:178_k:46,6493.133,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-136_k:10_j:178_k:46,6495.086,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-136_k:10_j:178_k:46,6496.206,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-136_k:10_j:178_k:46,6496.9414,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-136_k:10_j:178_k:46,6496.9976,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-136_k:10_j:178_k:46,6497.05,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-136_k:10_j:178_k:46,6497.0913,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-136_k:10_j:178_k:46,6497.137,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-136_k:10_j:178_k:46,6497.1855,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-136_k:10_j:178_k:46,6497.2305,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-136_k:10_j:178_k:46,6497.277,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-136_k:10_j:178_k:46,6497.332,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-136_k:10_j:178_k:46,6497.3823,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-136_k:10_j:178_k:46,6497.4214,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-138d_k:10_j:138_k:48,6482.358,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-138d_k:10_j:138_k:48,6481.338,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-138d_k:10_j:138_k:48,6480.407,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-138d_k:10_j:138_k:48,6479.638,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-138d_k:10_j:138_k:48,6479.034,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-138d_k:10_j:138_k:48,6478.5713,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-138d_k:10_j:138_k:48,6478.2124,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-138d_k:10_j:138_k:48,6477.932,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-138d_k:10_j:138_k:48,6477.715,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-138d_k:10_j:138_k:48,6477.538,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-138d_k:10_j:138_k:48,6477.426,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-138d_k:10_j:138_k:48,6477.4644,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-138d_k:10_j:138_k:48,6477.983,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-138d_k:10_j:138_k:48,6478.197,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-138d_k:10_j:138_k:48,6478.2993,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-138d_k:10_j:138_k:48,6479.0337,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-138d_k:10_j:138_k:48,6479.9766,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-138d_k:10_j:138_k:48,6480.209,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-138d_k:10_j:138_k:48,6482.5757,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-138d_k:10_j:138_k:48,6483.713,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-138d_k:10_j:138_k:48,6484.298,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-138d_k:10_j:138_k:48,6484.691,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-138d_k:10_j:138_k:48,6484.717,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-138d_k:10_j:138_k:48,6484.744,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-138d_k:10_j:138_k:48,6484.7593,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-138d_k:10_j:138_k:48,6484.791,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-138d_k:10_j:138_k:48,6484.8184,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-138d_k:10_j:138_k:48,6484.848,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-138d_k:10_j:138_k:48,6484.886,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-138d_k:10_j:138_k:48,6484.925,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-138d_k:10_j:138_k:48,6484.9604,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-138d_k:10_j:138_k:48,6484.9746,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-138s_k:3_j:138_k:48,6481.658,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-138s_k:3_j:138_k:48,6480.6353,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-138s_k:3_j:138_k:48,6479.7026,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-138s_k:3_j:138_k:48,6478.9307,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-138s_k:3_j:138_k:48,6478.32,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-138s_k:3_j:138_k:48,6477.8496,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-138s_k:3_j:138_k:48,6477.489,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-138s_k:3_j:138_k:48,6477.2056,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-138s_k:3_j:138_k:48,6476.9844,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-138s_k:3_j:138_k:48,6476.805,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-138s_k:3_j:138_k:48,6476.6885,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-138s_k:3_j:138_k:48,6476.7227,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-138s_k:3_j:138_k:48,6477.224,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-138s_k:3_j:138_k:48,6477.4434,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-138s_k:3_j:138_k:48,6477.5396,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-138s_k:3_j:138_k:48,6478.256,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-138s_k:3_j:138_k:48,6479.1987,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-138s_k:3_j:138_k:48,6479.4346,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-138s_k:3_j:138_k:48,6481.8105,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-138s_k:3_j:138_k:48,6482.953,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-138s_k:3_j:138_k:48,6483.5376,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-138s_k:3_j:138_k:48,6483.9326,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-138s_k:3_j:138_k:48,6483.96,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-138s_k:3_j:138_k:48,6483.9873,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-138s_k:3_j:138_k:48,6484.003,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-138s_k:3_j:138_k:48,6484.0347,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-138s_k:3_j:138_k:48,6484.0625,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-138s_k:3_j:138_k:48,6484.093,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-138s_k:3_j:138_k:48,6484.13,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-138s_k:3_j:138_k:48,6484.17,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-138s_k:3_j:138_k:48,6484.2065,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-138s_k:3_j:138_k:48,6484.2217,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-139_k:7_j:134_k:57,6476.613,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-139_k:7_j:134_k:57,6476.229,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-139_k:7_j:134_k:57,6475.85,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-139_k:7_j:134_k:57,6475.4985,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-139_k:7_j:134_k:57,6475.183,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-139_k:7_j:134_k:57,6474.9146,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-139_k:7_j:134_k:57,6474.683,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-139_k:7_j:134_k:57,6474.489,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-139_k:7_j:134_k:57,6474.3267,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-139_k:7_j:134_k:57,6474.1875,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-139_k:7_j:134_k:57,6474.09,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-139_k:7_j:134_k:57,6474.116,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-139_k:7_j:134_k:57,6474.484,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-139_k:7_j:134_k:57,6474.46,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-139_k:7_j:134_k:57,6474.368,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-139_k:7_j:134_k:57,6474.8687,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-139_k:7_j:134_k:57,6475.361,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-139_k:7_j:134_k:57,6475.2026,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-139_k:7_j:134_k:57,6475.883,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-139_k:7_j:134_k:57,6476.0723,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-139_k:7_j:134_k:57,6476.084,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-139_k:7_j:134_k:57,6476.124,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-139_k:7_j:134_k:57,6476.132,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-139_k:7_j:134_k:57,6476.1396,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-139_k:7_j:134_k:57,6476.147,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-139_k:7_j:134_k:57,6476.154,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-139_k:7_j:134_k:57,6476.162,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-139_k:7_j:134_k:57,6476.172,1.0,obgnme,
flowhds_usecol:kper:028_name:mw-139_k:7_j:134_k:57,6476.1816,1.0,obgnme,
flowhds_usecol:kper:029_name:mw-139_k:7_j:134_k:57,6476.195,1.0,obgnme,
flowhds_usecol:kper:030_name:mw-139_k:7_j:134_k:57,6476.209,1.0,obgnme,
flowhds_usecol:kper:031_name:mw-139_k:7_j:134_k:57,6476.2227,1.0,obgnme,
flowhds_usecol:kper:000_name:mw-5_k:7_j:233_k:111,6584.2065,1.0,obgnme,
flowhds_usecol:kper:001_name:mw-5_k:7_j:233_k:111,6583.8433,1.0,obgnme,
flowhds_usecol:kper:002_name:mw-5_k:7_j:233_k:111,6583.5703,1.0,obgnme,
flowhds_usecol:kper:003_name:mw-5_k:7_j:233_k:111,6583.3438,1.0,obgnme,
flowhds_usecol:kper:004_name:mw-5_k:7_j:233_k:111,6583.1304,1.0,obgnme,
flowhds_usecol:kper:005_name:mw-5_k:7_j:233_k:111,6582.9185,1.0,obgnme,
flowhds_usecol:kper:006_name:mw-5_k:7_j:233_k:111,6582.6997,1.0,obgnme,
flowhds_usecol:kper:007_name:mw-5_k:7_j:233_k:111,6582.4717,1.0,obgnme,
flowhds_usecol:kper:008_name:mw-5_k:7_j:233_k:111,6582.232,1.0,obgnme,
flowhds_usecol:kper:009_name:mw-5_k:7_j:233_k:111,6581.9824,1.0,obgnme,
flowhds_usecol:kper:010_name:mw-5_k:7_j:233_k:111,6581.759,1.0,obgnme,
flowhds_usecol:kper:011_name:mw-5_k:7_j:233_k:111,6581.6904,1.0,obgnme,
flowhds_usecol:kper:012_name:mw-5_k:7_j:233_k:111,6582.117,1.0,obgnme,
flowhds_usecol:kper:013_name:mw-5_k:7_j:233_k:111,6582.077,1.0,obgnme,
flowhds_usecol:kper:014_name:mw-5_k:7_j:233_k:111,6581.886,1.0,obgnme,
flowhds_usecol:kper:015_name:mw-5_k:7_j:233_k:111,6582.483,1.0,obgnme,
flowhds_usecol:kper:016_name:mw-5_k:7_j:233_k:111,6583.179,1.0,obgnme,
flowhds_usecol:kper:017_name:mw-5_k:7_j:233_k:111,6582.9937,1.0,obgnme,
flowhds_usecol:kper:018_name:mw-5_k:7_j:233_k:111,6583.1787,1.0,obgnme,
flowhds_usecol:kper:019_name:mw-5_k:7_j:233_k:111,6583.0894,1.0,obgnme,
flowhds_usecol:kper:020_name:mw-5_k:7_j:233_k:111,6583.0146,1.0,obgnme,
flowhds_usecol:kper:021_name:mw-5_k:7_j:233_k:111,6582.964,1.0,obgnme,
flowhds_usecol:kper:022_name:mw-5_k:7_j:233_k:111,6582.9614,1.0,obgnme,
flowhds_usecol:kper:023_name:mw-5_k:7_j:233_k:111,6582.959,1.0,obgnme,
flowhds_usecol:kper:024_name:mw-5_k:7_j:233_k:111,6582.9575,1.0,obgnme,
flowhds_usecol:kper:025_name:mw-5_k:7_j:233_k:111,6582.956,1.0,obgnme,
flowhds_usecol:kper:026_name:mw-5_k:7_j:233_k:111,6582.9556,1.0,obgnme,
flowhds_usecol:kper:027_name:mw-5_k:7_j:233_k:111,6582.9556,1.0,obgnme,
